Index,Filename,Roll,Min/Max,Min,Max,Diff,y_proba,Neg,Pos,mprob,TN,FP,FN,TP,FP/P
1272,AdaBoost_Hard_Run_3_Round_5,mProb_1,Min,0.49949,0.50548,0.005990000000000051,0.49949,116.0,114.0,0.4956521739130435,590954,14656,93134,14822,0.1357590129311942
1827,AdaBoost_Hard_Run_3_Round_5,mProb_1,Max,0.49949,0.50548,0.005990000000000051,0.50548,1.0,1.0,0.5,605605,5,107942,14,4.6315165437770945e-05
1357,AdaBoost_Hard_Run_3_Round_5,mProb_10,Min,0.50034,0.50202,0.0016800000000000148,0.50034,632.0,620.0,0.4952076677316294,598529,7081,99503,8453,0.06559153729297121
1525,AdaBoost_Hard_Run_3_Round_5,mProb_10,Max,0.50034,0.50202,0.0016800000000000148,0.50202,165.0,164.0,0.49848024316109424,604220,1390,105537,2419,0.012875615991700323
1375,AdaBoost_Hard_Run_3_Round_5,mProb_20,Min,0.50052,0.50102,0.000500000000000056,0.50052,1099.0,1063.0,0.49167437557816834,599620,5990,100496,7460,0.05548556819444959
1425,AdaBoost_Hard_Run_3_Round_5,mProb_20,Max,0.50052,0.50102,0.000500000000000056,0.50102,757.0,784.0,0.508760545100584,601871,3739,102778,5178,0.03463448071436511
1370,AdaBoost_Hard_Run_3_Round_5,mProb_50,Min,0.50047,0.50097,0.000500000000000056,0.50047,2896.0,2792.0,0.4908579465541491,599332,6278,100225,7731,0.0581533217236652
1420,AdaBoost_Hard_Run_3_Round_5,mProb_50,Max,0.50047,0.50097,0.000500000000000056,0.50097,1917.0,1993.0,0.5097186700767263,601679,3931,102575,5381,0.03641298306717552
1381,AdaBoost_Hard_Run_3_Round_5,mProb_100,Min,0.50058,0.50091,0.00032999999999994145,0.50058,5453.0,5249.0,0.49046907120164457,599939,5671,100823,7133,0.052530660639519805
1414,AdaBoost_Hard_Run_3_Round_5,mProb_100,Max,0.50058,0.50091,0.00032999999999994145,0.50091,4055.0,4220.0,0.5099697885196375,601419,4191,102344,5612,0.038821371669939604
1397,AdaBoost_Hard_Run_3_Round_5,mProb_200,Min,0.50074,0.50115,0.00041000000000002146,0.50074,10127.0,9739.0,0.49023457162992046,600666,4944,101611,6345,0.04579643558486791
1438,AdaBoost_Hard_Run_3_Round_5,mProb_200,Max,0.50074,0.50115,0.00041000000000002146,0.50115,7268.0,7549.0,0.5094823513531754,602302,3308,103267,4689,0.030642113453629258
1501,AdaBoost_Hard_Run_3_Round_5,mProb_500,Min,0.50178,0.50217,0.00039000000000000146,0.50178,17531.0,16866.0,0.4903334593133122,603831,1779,105066,2890,0.016478935862758903
1540,AdaBoost_Hard_Run_3_Round_5,mProb_500,Max,0.50178,0.50217,0.00039000000000000146,0.50217,12707.0,13214.0,0.509779715288762,604425,1185,105826,2130,0.010976694208751714
1012,AdaBoost_Medium_Run_3_Round_5,mProb_1,Min,0.49951,0.50274,0.003229999999999955,0.49951,80.0,81.0,0.5031055900621118,597225,8385,100116,7840,0.07767053243914188
1328,AdaBoost_Medium_Run_3_Round_5,mProb_1,Max,0.49951,0.50274,0.003229999999999955,0.50274,1.0,1.0,0.5,605608,2,107949,7,1.8526066175108377e-05
1068,AdaBoost_Medium_Run_3_Round_5,mProb_10,Min,0.50007,0.50254,0.0024699999999999722,0.50007,568.0,551.0,0.4924039320822163,601416,4194,103600,4356,0.038849160769202265
1312,AdaBoost_Medium_Run_3_Round_5,mProb_10,Max,0.50007,0.50254,0.0024699999999999722,0.50254,7.0,7.0,0.5,605603,7,107936,20,6.484123161287932e-05
1066,AdaBoost_Medium_Run_3_Round_5,mProb_20,Min,0.50005,0.5025,0.002449999999999952,0.50005,1190.0,1145.0,0.49036402569593146,601314,4296,103488,4468,0.0397939901441328
1308,AdaBoost_Medium_Run_3_Round_5,mProb_20,Max,0.50005,0.5025,0.002449999999999952,0.5025,16.0,16.0,0.5,605599,11,107935,21,0.00010189336396309608
1085,AdaBoost_Medium_Run_3_Round_5,mProb_50,Min,0.50024,0.5009,0.0006599999999999939,0.50024,2452.0,2362.0,0.4906522642293311,602323,3287,104490,3466,0.030447589758790618
1151,AdaBoost_Medium_Run_3_Round_5,mProb_50,Max,0.50024,0.5009,0.0006599999999999939,0.5009,1160.0,1198.0,0.5080576759966073,604516,1094,106647,1309,0.010133758197784282
1104,AdaBoost_Medium_Run_3_Round_5,mProb_100,Min,0.50043,0.50093,0.0004999999999999449,0.50043,4100.0,3955.0,0.4909993792675357,603127,2483,105278,2678,0.02300011115639705
1154,AdaBoost_Medium_Run_3_Round_5,mProb_100,Max,0.50043,0.50093,0.0004999999999999449,0.50093,2193.0,2274.0,0.5090664875755541,604581,1029,106732,1224,0.00953166104709326
1132,AdaBoost_Medium_Run_3_Round_5,mProb_200,Min,0.50071,0.50123,0.0005199999999999649,0.50071,6632.0,6376.0,0.490159901599016,604020,1590,106145,1811,0.01472822260921116
1184,AdaBoost_Medium_Run_3_Round_5,mProb_200,Max,0.50071,0.50123,0.0005199999999999649,0.50123,3366.0,3500.0,0.5097582289542674,605091,519,107291,665,0.004807514172440624
128,AdaBoost_Easy_Run_3_Round_6,mProb_1,Min,0.492193,0.499748,0.007555000000000034,0.492193,1.0,1.0,0.5,372,605238,10,107946,5.606339619845122
7185,AdaBoost_Easy_Run_3_Round_6,mProb_1,Max,0.492193,0.499748,0.007555000000000034,0.499748,1.0,1.0,0.5,605610,0,107955,1,0.0
6951,AdaBoost_Easy_Run_3_Round_6,mProb_10,Min,0.499074,0.499486,0.00041199999999996795,0.499074,38.0,38.0,0.5,604897,713,107523,433,0.006604542591426137
7168,AdaBoost_Easy_Run_3_Round_6,mProb_10,Max,0.499074,0.499486,0.00041199999999996795,0.499486,6.0,6.0,0.5,605600,10,107944,12,9.263033087554189e-05
7160,AdaBoost_Easy_Run_3_Round_6,mProb_20,Min,0.499412,0.499574,0.00016199999999999548,0.499412,23.0,23.0,0.5,605593,17,107937,19,0.00015747156248842122
7176,AdaBoost_Easy_Run_3_Round_6,mProb_20,Max,0.499412,0.499574,0.00016199999999999548,0.499574,12.0,12.0,0.5,605605,5,107947,9,4.6315165437770945e-05
110,BalBag_Hard_Run_3_Round_4,mProb_1,Min,0.5717,0.96,0.3883,0.5717,1.0,1.0,0.5,505454,100156,50294,57662,0.9277483419170773
225,BalBag_Hard_Run_3_Round_4,mProb_1,Max,0.5717,0.96,0.3883,0.96,1.0,1.0,0.5,602297,3313,101369,6587,0.030688428619067027
207,BalBag_Hard_Run_3_Round_4,mProb_50,Min,0.8857,0.8857,0.0,0.8857,28798.0,29767.0,0.5082728592162554,593545,12065,90837,17119,0.11175849420134129
207,BalBag_Hard_Run_3_Round_4,mProb_50,Max,0.8857,0.8857,0.0,0.8857,28798.0,29767.0,0.5082728592162554,593545,12065,90837,17119,0.11175849420134129
9,BalBag_Medium_Run_3_Round_4,mProb_1,Min,0.0325,0.9764,0.9439000000000001,0.0325,1.0,1.0,0.5,54918,550692,2683,105273,5.101078217051391
1945,BalBag_Medium_Run_3_Round_4,mProb_1,Max,0.0325,0.9764,0.9439000000000001,0.9764,1.0,1.0,0.5,601354,4256,103335,4621,0.03942346882063063
1942,BalBag_Medium_Run_3_Round_4,mProb_20,Min,0.9717,0.9717,0.0,0.9717,4722.0,4891.0,0.5087901799646313,601223,4387,103258,4698,0.04063692615510023
1942,BalBag_Medium_Run_3_Round_4,mProb_20,Max,0.9717,0.9717,0.0,0.9717,4722.0,4891.0,0.5087901799646313,601223,4387,103258,4698,0.04063692615510023
1927,BalBag_Medium_Run_3_Round_4,mProb_50,Min,0.955,0.955,0.0,0.955,5337.0,5207.0,0.4938353566009105,600887,4723,103062,4894,0.043749305272518434
1927,BalBag_Medium_Run_3_Round_4,mProb_50,Max,0.955,0.955,0.0,0.955,5337.0,5207.0,0.4938353566009105,600887,4723,103062,4894,0.043749305272518434
24,BalBag_Easy_Run_3_Round_4,mProb_1,Min,0.0119,0.9889,0.977,0.0119,1.0,1.0,0.5,28018,577592,1942,106014,5.350253807106599
9106,BalBag_Easy_Run_3_Round_4,mProb_1,Max,0.0119,0.9889,0.977,0.9889,14.0,14.0,0.5,604812,798,107107,849,0.0073919004038682425
8925,BalBag_Easy_Run_3_Round_4,mProb_10,Min,0.9437,0.9909,0.04720000000000002,0.9437,49.0,49.0,0.5,603172,2438,105929,2027,0.02258327466745711
9108,BalBag_Easy_Run_3_Round_4,mProb_10,Max,0.9437,0.9909,0.04720000000000002,0.9909,109.0,112.0,0.5067873303167421,604823,787,107122,834,0.007290007039905146
9068,BalBag_Easy_Run_3_Round_4,mProb_20,Min,0.9714,0.9882,0.016799999999999926,0.9714,82.0,79.0,0.4906832298136646,604296,1314,106730,1226,0.012171625477046205
9105,BalBag_Easy_Run_3_Round_4,mProb_20,Max,0.9714,0.9882,0.016799999999999926,0.9882,963.0,999.0,0.5091743119266054,604798,812,107093,863,0.007521582867094001
136,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_1,Min,0.1217,0.9867,0.865,0.1217,1.0,1.0,0.5,44427,561183,558,107398,5.198256697172923
3139,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_1,Max,0.1217,0.9867,0.865,0.9867,1.0,1.0,0.5,605558,52,107628,328,0.00048167772055281784
2292,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_10,Min,0.7016,0.8788,0.17720000000000002,0.7016,27.0,26.0,0.49056603773584906,569414,36196,68137,39819,0.3352847456371114
2951,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_10,Max,0.7016,0.8788,0.17720000000000002,0.8788,14.0,14.0,0.5,601262,4348,97009,10947,0.040275667864685616
2555,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_20,Min,0.7675,0.813,0.045499999999999985,0.7675,65.0,64.0,0.49612403100775193,586126,19484,79141,28815,0.18048093667790582
2733,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_20,Max,0.7675,0.813,0.045499999999999985,0.813,74.0,75.0,0.5033557046979866,594771,10839,87508,20448,0.10040201563599985
2642,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_50,Min,0.7891,0.796,0.006900000000000017,0.7891,1838.0,1768.0,0.49029395452024405,590086,15524,82579,25377,0.14379932565119122
2672,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_50,Max,0.7891,0.796,0.006900000000000017,0.796,3227.0,3271.0,0.5033856571252693,591831,13779,84263,23693,0.12763533291340917
2635,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_100,Min,0.7873,0.795,0.00770000000000004,0.7873,5157.0,4981.0,0.4913197869402249,590059,15551,82562,25394,0.1440494275445552
2668,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_100,Max,0.7873,0.795,0.00770000000000004,0.795,3443.0,3526.0,0.505954943320419,591822,13788,84258,23698,0.12771870021119716
2628,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_200,Min,0.7855,0.8025,0.017000000000000015,0.7855,8807.0,8503.0,0.49121894858463316,590038,15572,82533,25423,0.14424395123939382
2691,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_200,Max,0.7855,0.8025,0.017000000000000015,0.8025,8111.0,8441.0,0.5099685838569357,593291,12319,85830,22126,0.11411130460558006
2657,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_500,Min,0.7918,0.806,0.014200000000000101,0.7918,21945.0,21880.0,0.49925841414717625,591766,13844,84174,23782,0.12823743006410018
2703,BRFC_alpha_0_5_Hard_Run_3_Round_4,mProb_500,Max,0.7918,0.806,0.014200000000000101,0.806,22504.0,23230.0,0.5079372020816023,593371,12239,85919,22037,0.11337026195857572
26,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_1,Min,0.0156,0.9967,0.9811000000000001,0.0156,1.0,1.0,0.5,954,604656,17,107939,5.6009485345881656
9004,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_1,Max,0.0156,0.9967,0.9811000000000001,0.9967,2.0,2.0,0.5,605567,43,107788,168,0.0003983104227648301
8159,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_10,Min,0.8695,0.968,0.09849999999999992,0.8695,675.0,686.0,0.5040411462160176,596982,8628,98222,9734,0.07992144947941754
8929,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_10,Max,0.8695,0.968,0.09849999999999992,0.968,11.0,11.0,0.5,605083,527,106826,1130,0.004881618437141058
8154,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_20,Min,0.8689,0.9482,0.07930000000000004,0.8689,752.0,736.0,0.4946236559139785,596939,8671,98195,9761,0.08031975990218237
8823,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_20,Max,0.8689,0.9482,0.07930000000000004,0.9482,39.0,38.0,0.4935064935064935,604437,1173,105828,2128,0.010865537811701064
8236,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_50,Min,0.8781,0.936,0.05790000000000006,0.8781,890.0,858.0,0.49084668192219677,598375,7235,99424,8532,0.06701804438845456
8734,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_50,Max,0.8781,0.936,0.05790000000000006,0.936,200.0,206.0,0.5073891625615764,603882,1728,105099,2857,0.016006521175293636
8294,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_100,Min,0.8844,0.9137,0.029299999999999993,0.8844,1805.0,1787.0,0.4974944320712695,599282,6328,100298,7658,0.058616473378042905
8558,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_100,Max,0.8844,0.9137,0.029299999999999993,0.9137,950.0,988.0,0.5098039215686274,602378,3232,103373,4583,0.029938122938975138
8398,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_200,Min,0.8958,0.908,0.012199999999999989,0.8958,2395.0,2305.0,0.49042553191489363,600620,4990,101525,6431,0.046222535106895404
8510,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_200,Max,0.8958,0.908,0.012199999999999989,0.908,1963.0,2033.0,0.5087587587587588,601734,3876,102655,5301,0.03590351624736004
8361,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_500,Min,0.892,0.9082,0.016199999999999992,0.892,6592.0,6354.0,0.49080797157423145,600318,5292,101308,6648,0.049019971099336763
8511,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_500,Max,0.892,0.9082,0.016199999999999992,0.9082,4934.0,5067.0,0.5066493350664933,601735,3875,102657,5299,0.03589425321427248
8394,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_1000,Min,0.8954,0.9066,0.011199999999999988,0.8954,12411.0,11949.0,0.49051724137931035,600605,5005,101517,6439,0.046361480603208716
8496,BRFC_alpha_0_5_Medium_Run_3_Round_4,mProb_1000,Max,0.8954,0.9066,0.011199999999999988,0.9066,10930.0,11253.0,0.5072803498174278,601656,3954,102565,5391,0.03662603282818926
8040,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_1,Min,0.8049,0.9995,0.1946000000000001,0.8049,11.0,11.0,0.5,585543,20067,96511,11445,0.1858812849679499
9882,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_1,Max,0.8049,0.9995,0.1946000000000001,0.9995,1.0,1.0,0.5,605527,83,107839,117,0.0007688317462669976
9017,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_10,Min,0.9026,0.9946,0.09200000000000008,0.9026,62.0,63.0,0.504,601715,3895,104638,3318,0.03607951387602357
9862,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_10,Max,0.9026,0.9946,0.09200000000000008,0.9946,22.0,22.0,0.5,605493,117,107785,171,0.0010837748712438401
9235,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_20,Min,0.9244,0.9873,0.06289999999999996,0.9244,91.0,89.0,0.49444444444444446,603287,2323,105725,2231,0.02151802586238838
9824,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_20,Max,0.9244,0.9873,0.06289999999999996,0.9873,44.0,44.0,0.5,605416,194,107672,284,0.0017970284189855125
9357,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_50,Min,0.9366,0.9837,0.04710000000000003,0.9366,230.0,221.0,0.49002217294900224,603923,1687,106232,1724,0.015626736818703916
9800,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_50,Max,0.9366,0.9837,0.04710000000000003,0.9837,94.0,96.0,0.5052631578947369,605368,242,107634,322,0.002241654007188114
9549,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_100,Min,0.9562,0.9707,0.014499999999999957,0.9562,330.0,320.0,0.49230769230769234,604728,882,106911,1045,0.008169995183222794
9691,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_100,Max,0.9562,0.9707,0.014499999999999957,0.9707,270.0,281.0,0.5099818511796733,605144,466,107344,612,0.004316573418800252
9554,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_200,Min,0.9567,0.9638,0.007099999999999995,0.9567,669.0,644.0,0.49047981721249045,604739,871,106921,1035,0.008068101819259698
9625,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_200,Max,0.9567,0.9638,0.007099999999999995,0.9638,572.0,595.0,0.5098543273350471,604943,667,107154,802,0.0061784430693986436
9573,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_500,Min,0.9586,0.9647,0.006099999999999994,0.9586,1661.0,1596.0,0.4900214921707092,604808,802,106977,979,0.007428952536218459
9634,BRFC_alpha_0_5_Easy_Run_3_Round_4,mProb_500,Max,0.9586,0.9647,0.006099999999999994,0.9647,1563.0,1620.0,0.5089538171536286,604966,644,107185,771,0.005965393308384898
301,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_1,Min,0.185,0.9941,0.8090999999999999,0.185,1.0,1.0,0.5,102322,503288,1852,106104,4.661973396568973
4014,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_1,Max,0.185,0.9941,0.8090999999999999,0.9941,1.0,1.0,0.5,605598,12,107831,125,0.00011115639705065027
2534,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_10,Min,0.6566,0.9449,0.2883,0.6566,26.0,25.0,0.49019607843137253,553610,52000,60894,47062,0.4816777205528178
3933,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_10,Max,0.6566,0.9449,0.2883,0.9449,5.0,5.0,0.5,604914,696,105561,2395,0.0064470710289377155
2923,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_20,Min,0.7262,0.876,0.14980000000000004,0.7262,59.0,57.0,0.49137931034482757,577662,27948,73351,34605,0.25888324873096447
3711,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_20,Max,0.7262,0.876,0.14980000000000004,0.876,23.0,23.0,0.5,601301,4309,97199,10757,0.039914409574271
3212,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_50,Min,0.7758,0.8062,0.030399999999999983,0.7758,143.0,140.0,0.49469964664310956,588763,16847,81683,26273,0.1560543184260254
3378,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_50,Max,0.7758,0.8062,0.030399999999999983,0.8062,1531.0,1550.0,0.5030834144758195,593771,11839,86622,21334,0.10966504872355404
3238,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_100,Min,0.7794,0.7998,0.020399999999999974,0.7794,1832.0,1762.0,0.4902615470228158,588896,16714,81812,26144,0.1548223350253807
3353,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_100,Max,0.7794,0.7998,0.020399999999999974,0.7998,1686.0,1699.0,0.50192023633678,592332,13278,85188,22768,0.12299455333654452
3284,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_200,Min,0.7873,0.7986,0.011299999999999977,0.7873,5040.0,4969.0,0.4964531921270856,590563,15047,83406,24550,0.13938085886842788
3342,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_200,Max,0.7873,0.7986,0.011299999999999977,0.7986,6228.0,6413.0,0.507317459061783,592287,13323,85145,22811,0.12341138982548445
3263,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_500,Min,0.7845,0.7974,0.012900000000000023,0.7845,14948.0,14529.0,0.4928927638497812,590538,15072,83384,24572,0.13961243469561674
3335,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_500,Max,0.7845,0.7974,0.012900000000000023,0.7974,13815.0,14376.0,0.5099499840374587,592231,13379,85086,22870,0.12393011967838749
3280,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_1000,Min,0.7868,0.797,0.010199999999999987,0.7868,30826.0,30069.0,0.4937843829542655,590559,15051,83399,24557,0.1394179110007781
3331,BRFC_alpha_balanced_Hard_Run_3_Round_4,mProb_1000,Max,0.7868,0.797,0.010199999999999987,0.797,31144.0,31287.0,0.5011452643718666,592215,13395,85065,22891,0.12407832820778836
27,BRFC_alpha_balanced_Medium_Run_3_Round_4,mProb_1,Min,0.0184,0.9994,0.981,0.0184,1.0,1.0,0.5,839,604771,10,107946,5.602013783393234
9441,BRFC_alpha_balanced_Medium_Run_3_Round_4,mProb_1,Max,0.0184,0.9994,0.981,0.9994,1.0,1.0,0.5,605566,44,107806,150,0.0004075734558523843
8183,BRFC_alpha_balanced_Medium_Run_3_Round_4,mProb_10,Min,0.8596,0.9937,0.1341,0.8596,760.0,747.0,0.49568679495686796,592993,12617,96315,11641,0.1168716884656712
9426,BRFC_alpha_balanced_Medium_Run_3_Round_4,mProb_10,Max,0.8596,0.9937,0.1341,0.9937,11.0,11.0,0.5,605554,56,107785,171,0.0005187298529030345
8278,BRFC_alpha_balanced_Medium_Run_3_Round_4,mProb_20,Min,0.8691,0.9838,0.11470000000000002,0.8691,892.0,871.0,0.49404424276800907,594614,10996,97559,10397,0.10185631183074587
9372,BRFC_alpha_balanced_Medium_Run_3_Round_4,mProb_20,Max,0.8691,0.9838,0.11470000000000002,0.9838,21.0,21.0,0.5,605394,216,107511,445,0.0020008151469117046
